uniqid,identifier,Fund_Name,Portfolio_Or_Index,Holding_Date,Holding_Currency,Report_Currency,Denominator_ExchangeRate,Report_ExchangeRate,Holding_VoH_Or_Weight,Report_VoH_Or_Weight,Trucost_UID,Identifier_Type,Identifier_Value,TC_Display_Name,Latest_Year,Accounting_Date,AccountingDate_ExchangeRate,Apportioning_Denominator_CRNCY,Apportioning_Factor,Weight,Revenue_USDm,Revenue_CRNCYm,GICS_Sector_Code,GICS_Sector_Name,GICS_Industry_Group_Code,GICS_Industry_Group_Name,GICS_Industry_Code,GICS_Industry_Name,GICS_Sub_Industry_Code,GICS_Sub_Industry_Name,GICS_Description,Country,Carbon_Scope_1_tonnes_CO2e,Carbon_Scope_2_tonnes_CO2e,Carbon_Scope_3US_tonnes_CO2e,Carbon_Direct_tonnes_CO2e,Carbon_First_Tier_Indirect_tonnes_CO2e,Carbon_DirectPLUSFirst_Tier_Indirect_tCO2e,Carbon_Disclosure,Scope_1_C_DIV_R_Intensity,Scope_2_C_DIV_R_Intensity,Scope_3US_C_DIV_R_Intensity,Direct_C_DIV_R_Intensity,First_Tier_C_DIV_R_Intensity,DirectPLUSFirst_Tier_DIV_R_Intensity,Latest_year_Scope3,Carbon_Scope_3_Upstream_tCO2e,Carbon_Scope_3_Downstream_tCO2e,Scope_3_Latest_Revenue_USDm,Scope_3DS_C_DIV_R_Intensity,Reserves_CO2_emissions_from_Coal_m_tonnes,Reserves_CO2_emissions_from_Oil_m_tonnes,Reserves_CO2_emissions_from_Gas_m_tonnes,Reserves_CO2_emissions_from_Oil_PLUS_Gas_m_tonnes,Total_CO2_From_Reserves_m_tonnes,CAPEX_Coal_CRNCYm,CAPEX_Oil_CRNCYm,CAPEX_Gas_CRNCYm,CAPEX_Oil_AND_Gas_CRNCYm,CAPEX_Other_exploration_CRNCYm,CAPEX_Total_CRNCYm,CAPEX_Revenue_Intensity,Coal_Power_Generation_GWh,Natural_Gas_Power_Generation_GWh,LPG_Power_Generation_GWh,Petroleum_Power_Generation_GWh,LNG_Power_Generation_GWh,Wind_Power_Generation_GWh,Solar_Power_Generation_GWh,Biomass_Power_Generation_GWh,Geothermal_Power_Generation_GWh,Wave_AND_Tidal_Power_Generation_GWh,Hydroelectric_Power_Generation_GWh,Nuclear_Power_Generation_GWh,Landfill_Gas_Power_Generation_GWh,Other_Power_Generation_GWh,Total_FossilFuel_Power_Generation_GWh,Total_Renewable_Power_Generation_GWh,Total_Other_Power_Generation_GWh,Crude_Petroleum_And_Natural_Gas_Extraction,Tar_Sands_Extraction,Natural_Gas_Liquid_Extraction,Bituminous_Coal_And_Lignite_Surface_Mining,Bituminous_Coal_Underground_Mining,Drilling_Oil_And_Gas_Wells,Support_Activities_Oil_And_Gas_Operations,Coal_Power_Generation,Petroleum_Power_Generation,Natural_Gas_Power_Generation,Nuclear_Electric_Power_Generation,Landfill_Gas_Power_Generation,Other_Electric_Power_Generation,Biomass_Power_Generation,Hydroelectric_Power_Generation,Solar_Power_Generation,Wind_Power_Generation,Geothermal_Power_Generation,Wave_And_Tidal_Power_Generation,Total_Coal_Extraction_Revenue_Percentage,Total_Extraction_Revenue_Percentage,Total_Fossil_Fuel_Power_Generation_Revenue_Percentage,Total_Other_Power_Generation_Revenue_Percentage,Total_Renewable_Power_Generation_Revenue_Percentage,Total_Power_Generation_Revenue_Percentage,Total_Fossil_Fuel_E_And_PG_Revenue_Percentage,Total_Coal_E_And_PG_Revenue_Percentage,Coverage_2DA,Annual_Report_Year,Methodology,Intensity_unit,Base_year,Horizon_year,Source_of_forward_looking_data,tCO2e_under_OR_over_1_5C_or_1_75C_carbon_budget_2012_2025,tCO2e_under_OR_over_2C_carbon_budget_2012_2025,tCO2e_under_OR_over_2_7C_or_3C_carbon_budget_2012_2025,tCO2e_under_OR_over_4C_carbon_budget_2012_2025,tCO2e_under_OR_over_5C_carbon_budget_2012_2025,Alignment_base_year_horizon_year,2012_Company_Emissions,2012_Well_Below_2C_Aligned_Emissions,2012_2C_Aligned_Emissions,2013_Company_Emissions,2013_Well_Below_2C_Aligned_Emissions,2013_2C_Aligned_Emissions,2014_Company_Emissions,2014_Well_Below_2C_Aligned_Emissions,2014_2C_Aligned_Emissions,2015_Company_Emissions,2015_Well_Below_2C_Aligned_Emissions,2015_2C_Aligned_Emissions,2016_Company_Emissions,2016_Well_Below_2C_Aligned_Emissions,2016_2C_Aligned_Emissions,2017_Company_Emissions,2017_Well_Below_2C_Aligned_Emissions,2017_2C_Aligned_Emissions,2018_Company_Emissions,2018_Well_Below_2C_Aligned_Emissions,2018_2C_Aligned_Emissions,2019_Company_Emissions,2019_Well_Below_2C_Aligned_Emissions,2019_2C_Aligned_Emissions,2020_Company_Emissions,2020_Well_Below_2C_Aligned_Emissions,2020_2C_Aligned_Emissions,2021_Company_Emissions,2021_Well_Below_2C_Aligned_Emissions,2021_2C_Aligned_Emissions,2022_Company_Emissions,2022_Well_Below_2C_Aligned_Emissions,2022_2C_Aligned_Emissions,2023_Company_Emissions,2023_Well_Below_2C_Aligned_Emissions,2023_2C_Aligned_Emissions,2024_Company_Emissions,2024_Well_Below_2C_Aligned_Emissions,2024_2C_Aligned_Emissions,2025_Company_Emissions,2025_Well_Below_2C_Aligned_Emissions,2025_2C_Aligned_Emissions,Coverage_CEAR,Unpriced_Carbon_Cost_USD_Low_2020,Unpriced_Carbon_Cost_USD_Low_2025,Unpriced_Carbon_Cost_USD_Low_2030,Unpriced_Carbon_Cost_USD_Low_2040,Unpriced_Carbon_Cost_USD_Low_2050,Unpriced_Carbon_Cost_USD_Medium_2020,Unpriced_Carbon_Cost_USD_Medium_2025,Unpriced_Carbon_Cost_USD_Medium_2030,Unpriced_Carbon_Cost_USD_Medium_2040,Unpriced_Carbon_Cost_USD_Medium_2050,Unpriced_Carbon_Cost_USD_High_2020,Unpriced_Carbon_Cost_USD_High_2025,Unpriced_Carbon_Cost_USD_High_2030,Unpriced_Carbon_Cost_USD_High_2040,Unpriced_Carbon_Cost_USD_High_2050,Unpriced_Carbon_Cost_adjusted_EBIT_USD_High_2030,Unpriced_Carbon_Cost_adjusted_EBITDA_USD_High_2030,Unpriced_Carbon_Cost_as_PERCENT_of_EBIT_High_2030,Unpriced_Carbon_Cost_as_PERCENT_of_EBITDA_High_2030,Reduction_of_EBIT_Margin_PERCENT_points_High_2030,Reduction_of_EBITDA_Margin_PERCENT_points_High_2030,EBIT_at_risk_SUPERIOR_10PERCENT_High_2030,EBITDA_at_risk_SUPERIOR_10PERCENT_High_2030,Unpriced_Carbon_Cost_adjusted_EBIT_USD_High_2040,Unpriced_Carbon_Cost_adjusted_EBITDA_USD_High_2040,Unpriced_Carbon_Cost_as_PERCENT_of_EBIT_High_2040,Unpriced_Carbon_Cost_as_PERCENT_of_EBITDA_High_2040,Reduction_of_EBIT_Margin_PERCENT_points_High_2040,Reduction_of_EBITDA_Margin_PERCENT_points_High_2040,EBIT_at_risk_SUPERIOR_10PERCENT_High_2040,EBITDA_at_risk_SUPERIOR_10PERCENT_High_2040,Unpriced_Carbon_Cost_adjusted_EBIT_USD_High_2050,Unpriced_Carbon_Cost_adjusted_EBITDA_USD_High_2050,Unpriced_Carbon_Cost_as_PERCENT_of_EBIT_High_2050,Unpriced_Carbon_Cost_as_PERCENT_of_EBITDA_High_2050,Reduction_of_EBIT_Margin_PERCENT_points_High_2050,Reduction_of_EBITDA_Margin_PERCENT_points_High_2050,EBIT_at_risk_SUPERIOR_10PERCENT_High_2050,EBITDA_at_risk_SUPERIOR_10PERCENT_High_2050,Coverage_Physical_Risk,Data_Quality,"IFNULL(filedb.filedb_tc_6.Asset_Count,1)",Composite_Low_2020,Composite_Low_2030,Composite_Low_2050,Composite_Moderate_2020,Composite_Moderate_2030,Composite_Moderate_2050,Composite_High_2020,Composite_High_2030,Composite_High_2050,Wildfire_Moderate_2020,Wildfire_Moderate_2030,Wildfire_Moderate_2050,Wildfire_High_2020,Wildfire_High_2030,Wildfire_High_2050,Coldwave_Low_2020,Coldwave_Low_2030,Coldwave_Low_2050,Coldwave_Moderate_2020,Coldwave_Moderate_2030,Coldwave_Moderate_2050,Coldwave_High_2020,Coldwave_High_2030,Coldwave_High_2050,Heatwave_Low_2020,Heatwave_Low_2030,Heatwave_Low_2050,Heatwave_Moderate_2020,Heatwave_Moderate_2030,Heatwave_Moderate_2050,Heatwave_High_2020,Heatwave_High_2030,Heatwave_High_2050,WaterStress_Moderate_2020,WaterStress_Moderate_2030,WaterStress_Moderate_2050,WaterStress_High_2020,WaterStress_High_2030,WaterStress_High_2050,SeaLevelRise_Low_2020,Flood_Baseline,Hurricane_Baseline,SensitivityWeightAdjusted_Composite_Low_2020,SensitivityWeightAdjusted_Composite_Low_2030,SensitivityWeightAdjusted_Composite_Low_2050,SensitivityWeightAdjusted_Composite_Moderate_2020,SensitivityWeightAdjusted_Composite_Moderate_2030,SensitivityWeightAdjusted_Composite_Moderate_2050,SensitivityWeightAdjusted_Composite_High_2020,SensitivityWeightAdjusted_Composite_High_2030,SensitivityWeightAdjusted_Composite_High_2050,SensitivityScore_WaterStress,SensitivityScore_Wildfire,SensitivityScore_Heatwave,SensitivityScore_Coldwave,SensitivityScore_CoastalFlood,SensitivityScore_Flood,SensitivityScore_Hurricane
LCIV GLOBAL BOND FUND486002019,486002019,LCIV GLOBAL BOND FUND,P,30/11/2020,GBP,GBP,0.74963,1,100,100,48600,ISIN,SG1S04926220,Oversea-Chinese Banking Corporation Limited,2019,31/12/2019,0.75505,25214.3,0.003966,0.00549451,20520.6,15494.1,40,Financials,4010,Banks,401010,Banks,40101010,Diversified Banks,Commercial banks whose businesses are derived primarily from commercial lending operations and have significant business activity in retail banking and small and medium corporate lending.  Excludes banks classified in the Regional Banks and Thrifts & Mortgage Finance sub-industries. Also excludes investment banks classified in the Investment Banking & Brokerage Sub-Industry.,SINGAPORE,15085,74060,492449,15085,147425,162510,Estimated data,0.9735952082529463,4.779887691537586,31.783028128294397,0.9735952082529463,9.51491653885624,10.488511684081113,2018,409303,1426050,16084.1,92.03848494126981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2018,GEVA modelled,tCO2e/US$m inflation adjusted gross profits,2012,2025,Sub-Industry trend,210661,71087.6,-11949.5,-36926.5,-51758.1,2-3°C,63234.8,63234.8,63234.8,42747.6,46235.7,48126,58017.6,50518.6,54733.8,50339.6,44818.5,50543.4,49522.4,38118.8,44745.3,71748.6,43439.5,53075.7,53142.6,40627.8,51669.7,53132.1,38147.1,50498.3,53121.5,35817.9,49353.5,53111,33630.9,47725,53100.4,31577.5,46150.2,53089.9,29649.5,44627.4,53079.4,27839.1,43154.9,53068.8,26139.3,41730.9,1,38005.1,780050,1620230,2570660,2949220,183848,1541330,2909820,4489170,10058000,611674,3252080,5894930,8870260,10058000,7617300000,7600410000,0.0008,0.0008,-0.0003,-0.0003,0,0,7614320000,7597430000,0.0012,0.0012,-0.0005,-0.0005,0,0,7613130000,7596250000,0.0013,0.0013,-0.0005,-0.0005,0,0,1,A,6,57,57,55,57,57,58,57,57,60,21,22,22,21,21,22,17,12,9,17,11,7,17,10,6,12,17,17,12,17,25,12,19,32,61,61,60,61,61,61,1,6,3,3,3,3,3,3,3,3,3,3,1,2,1,1,2,2,2
LCIV ABSOLUTE RETURN FND486152019,486152019,LCIV ABSOLUTE RETURN FND,P,30/11/2020,GBP,GBP,0.74963,1,100,100,48615,ISIN,US8085131055,The Charles Schwab Corporation,2019,31/12/2019,0.75505,68712.1,0.00145535,0.0128205,10721,8094.89,40,Financials,4020,Diversified Financials,402030,Capital Markets,40203020,Investment Banking & Brokerage,"Financial institutions primarily engaged in investment banking & brokerage services, including equity and debt underwriting, mergers and acquisitions, securities lending and advisory services. Excludes banks and other financial institutions primarily involved in commercial lending, asset management and specialized financial activities.",UNITED STATES,2977.9,54260,281143,2977.9,85214,88191.9,Exact Value from CDP,0.3678738705818322,6.702993189244494,34.73090648356346,0.3678738705818322,10.52688553743358,10.89475934769573,2018,288192,3783.68,10132,0.46741579086008445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2018,GEVA,tCO2e/US$m inflation adjusted gross profits,2012,2025,Sub-Industry trend,-505491,-977110,-1273300,-1363460,-1419730,<1.5°C,66293.8,66293.8,66293.8,73483.3,69262.7,72094.4,97315.1,69849.2,75677.3,59715.7,67730.4,76381.8,53402.1,74139.4,87027.8,53009.1,78545.9,95969.7,54220.9,84089.9,106944,54508.2,91592.9,121249,54797,99765.3,137466,55087.3,108667,154207,55379.2,118363,172986,55672.7,128924,194052,55967.7,140427,217684,56264.2,152957,244193,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,A,4,58,58,58,58,59,59,58,60,60,55,59,57,55,58,59,16,11,14,16,12,10,16,12,9,12,15,17,12,16,18,12,16,20,37,36,37,37,38,38,1,3,1,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1
LCIV GLOBAL BOND FUND486272019,486272019,LCIV GLOBAL BOND FUND,P,30/11/2020,GBP,GBP,0.74963,1,100,100,48627,ISIN,US31620M1062,"Fidelity National Information Services, Inc.",2019,31/12/2019,0.75505,82536.3,0.00121159,0.00549451,10333,7801.93,45,Information Technology,4510,Software & Services,451020,IT Services,45102020,Data Processing & Outsourced Services,Providers of commercial electronic data processing and/or business process outsourcing services.  Includes companies that provide services for back-office automation.,UNITED STATES,68839.8,69095,364415,68839.8,144022,212862,Estimated data,8.82343089614476,8.85614515035214,46.708324686219285,8.82343089614476,18.4598275316935,27.283259429192842,2018,295708,3882.07,8423,0.49757806748078465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2018,GEVA modelled,tCO2e/US$m inflation adjusted gross profits,2012,2025,Sub-Industry trend,653916,412254,265082,220584,193555,>5°C,61234.5,61234.5,61234.5,63347.3,60369.3,62837.4,75181,57132.5,61899.6,85470.4,55625.2,62730.4,124128,69902.3,82054.1,126825,62396.7,76238.2,113533,54954.5,69890.2,114682,55551.6,73537.9,115844,56155,77376,117017,56765.1,80554.2,118201,57381.8,83862.9,119398,58005.1,87307.5,120607,58635.3,90893.6,121828,59272.3,94627.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,A,14,46,46,47,46,48,47,46,48,49,28,29,27,28,30,30,15,12,13,15,14,11,15,12,9,12,15,17,12,15,19,12,17,23,25,25,25,25,25,25,1,2,6,7,7,8,7,7,8,7,7,8,1,3,12,12,3,3,3
LCIV GLOBAL BOND FUND486372019,486372019,LCIV GLOBAL BOND FUND,P,30/11/2020,GBP,GBP,0.74963,1,100,100,48637,ISIN,US92556H2067,ViacomCBS Inc.,2019,31/12/2019,0.75505,30830.9,0.0032435,0.00549451,27812,20999.5,50,Communication Services,5020,Media & Entertainment,502010,Media,50201020,Broadcasting,"Owners and operators of television or radio broadcasting systems, including programming. Includes radio and television broadcasting, radio networks, and radio stations.",UNITED STATES,32062.1,103152,1431390,32062.1,344292,376354,Exact Value from CDP,1.526805713579382,4.912145118375955,68.16339452323857,1.526805713579382,16.395263306267584,17.922069577897265,2018,747009,313636,14514,14.935457297572603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2018,GEVA modelled,tCO2e/US$m inflation adjusted gross profits,2012,2025,Sub-Industry trend,1899280,1652470,1506500,1462660,1436710,>5°C,133245,133245,133245,141224,128723,133985,257768,103800,112460,246681,92922.7,104792,237712,80073.4,93993.3,189159,73696.4,90044.4,222112,68805.2,87505.3,221361,64782.3,85757.3,220612,60994.5,84044.2,219866,57428.2,81495.1,219123,54070.4,79023.4,218382,50909,76626.6,217643,47932.3,74302.5,216907,45129.8,72048.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,A,10,58,57,58,58,59,58,58,59,59,36,38,37,36,37,38,14,11,14,14,14,11,14,12,9,10,12,15,10,13,16,10,14,19,57,56,55,57,58,56,1,2,3,10,10,10,10,10,10,10,10,11,1,13,3,3,13,13,13
LCIV ABSOLUTE RETURN FND486522019,486522019,LCIV ABSOLUTE RETURN FND,P,30/11/2020,GBP,GBP,0.74963,1,100,100,48652,ISIN,GB00B03MLX29,Royal Dutch Shell PLC,2019,31/12/2019,0.75505,155526,0.00064298,0.0128205,344877,260399,10,Energy,1010,Energy,101020,"Oil, Gas & Consumable Fuels",10102010,Integrated Oil & Gas,"Integrated oil companies engaged in the exploration & production of oil and gas, as well as at least one other significant activity in either refining, marketing and transportation, or chemicals.",NETHERLANDS,69611200,11000000,137518000,69618600,96480300,166099000,Exact Value from CDP,267.32475836395537,42.24280492224684,528.1060908844347,267.3532991390628,370.5090920437117,637.8624219048145,2018,178110000,650814000,388379,2499.2917744138213,0,2153.5,1941.07,0,4094.5699462890625,0,0,0,8362.17878907919,0,8362.17878907919,0.0321128988465475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283748,,0.119817,,,,,,,,,,,,,,,,,,,,,,,,,1,2018,GEVA,tCO2e/US$m inflation adjusted gross profits,2012,2025,Sub-Industry trend,454091000,326808000,252262000,229919000,216860000,>5°C,80760100,80760100,80760100,83441900,72257400,75211600,86204100,60401900,65441800,80999800,36787200,41486200,81413000,34132200,40065700,84409000,40292800,49230900,81604700,44504500,56600000,76420400,39492200,52278900,71565400,35044400,48287600,67018900,31097600,44129900,62761200,27595200,40330100,58774000,24487300,36857600,55040100,21729500,33684000,51543400,19282200,30783700,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,A,307,52,52,53,52,53,53,52,53,54,33,35,34,33,34,34,15,12,13,15,12,10,15,12,9,11,13,15,11,13,16,11,15,20,38,39,40,38,40,40,1,3,4,33,32,32,33,34,33,33,33,33,1,65,2,2,65,65,65
LCIV GLOBAL BOND FUND486982019,486982019,LCIV GLOBAL BOND FUND,P,30/11/2020,GBP,GBP,0.74963,1,100,100,48698,ISIN,US5178341070,Las Vegas Sands Corp.,2019,31/12/2019,0.75505,41022.6,0.00243768,0.00549451,13739,10373.6,25,Consumer Discretionary,2530,Consumer Services,253010,"Hotels, Restaurants & Leisure",25301010,Casinos & Gaming,Owners and operators of casinos and gaming facilities. Includes companies providing lottery and betting services.,UNITED STATES,214263,766936,957495,214277,997740,1212020,Value derived from data provided in CDP,20.6545791665486,73.93129157939596,92.300816400958,20.65589108654106,96.18037619607028,116.83626276394317,2018,1016330,0,13729,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2018,GEVA,tCO2e/US$m inflation adjusted gross profits,2012,2025,Company target,2918300,-337519,-2311510,-2907720,-3268660,1.5-2°C,1046680,1046680,1046680,1098320,1201800,1250930,1082670,1167550,1264970,1038010,830535,936623,1053790,758161,889959,1074290,784897,959011,1001770,773042,983142,982335,772131,1022130,963278,771222,1062670,944590,770313,1093130,1018800,769405,1124480,1098840,768498,1156720,1185160,767593,1189890,1278270,766688,1224000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,A,2,57,56,59,57,58,58,57,58,58,80,84,83,80,84,85,16,11,14,16,11,9,16,10,7,14,16,18,14,18,20,14,18,21,7,6,7,7,9,8,1,2,1,63,63,64,63,64,64,63,64,65,1,80,9,9,80,80,80
LCIV GLOBAL BOND FUND487372019,487372019,LCIV GLOBAL BOND FUND,P,30/11/2020,GBP,GBP,0.74963,1,100,100,48737,ISIN,US5380341090,"Live Nation Entertainment, Inc.",2019,31/12/2019,0.75505,13896.4,0.00719609,0.00549451,11548,8719.29,50,Communication Services,5020,Media & Entertainment,502020,Entertainment,50202010,Movies & Entertainment,"Companies that engage in producing and selling entertainment products and services, including companies engaged in the production, distribution and screening of movies and television shows, producers and distributors of music, entertainment theaters and sports teams. Also includes companies offering and/or producing entertainment content streamed online.",UNITED STATES,109291,140329,478384,109291,237061,346353,Estimated data,12.534412447610515,16.094085528042214,54.865028693886366,12.534412447610515,27.188138912032482,39.72255046364155,2018,479716,885844,10787.8,101.5958480188904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2018,GEVA modelled,tCO2e/US$m inflation adjusted gross profits,2014,2025,Sub-Industry trend,1271550,826376,563456,485574,436953,>5°C,0,0,0,130908,0,0,154163,154163,154163,174781,149305,155409,183064,152296,165004,238932,158350,178576,247389,156604,183828,249226,149811,183043,251077,143312,182262,252942,137095,179566,254821,131148,176910,256713,125459,174294,258620,120016,171716,260541,114810,169176,1,1025240,4253390,7658990,11280900,12724600,1804920,7417890,13263700,19411000,41862400,3722060,14642300,25735200,37279900,41862400,274894000,656718000,0.0856,0.0377,-0.0024,-0.0024,0,0,263350000,645173000,0.124,0.0546,-0.0034,-0.0034,1,0,258767000,640591000,0.1393,0.0613,-0.0038,-0.0038,1,0,1,A,3,61,59,60,61,62,59,61,61,61,48,53,47,48,49,48,14,10,12,14,13,10,14,10,8,11,14,18,11,15,17,11,16,21,43,41,39,43,42,42,1,4,11,14,14,14,14,15,14,14,14,14,1,13,5,5,13,13,13
LCIV MAC FUND487412019,487412019,LCIV MAC FUND,P,30/11/2020,GBP,GBP,0.74963,1,100,100,48741,ISIN,US2533931026,"DICK'S Sporting Goods, Inc.",2019,02/02/2019,0.76349,5417.19,0.0184598,0.00406504,8436.57,6441.24,25,Consumer Discretionary,2550,Retailing,255040,Specialty Retail,25504040,Specialty Stores,"Owners and operators of specialty retail stores not classified elsewhere. Includes jewelry stores, toy stores, office supply stores, health & vision care stores, and book & entertainment stores.",UNITED STATES,102486,348727,559133,102486,497164,599649,Estimated data,15.910866060530852,54.13968969620411,86.80515535088742,15.910866060530852,77.1844971968259,93.09536810890947,2018,603027,31067.2,8590.47,4.823177807966902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2154880,8383950,14613000,20842100,23333700,3608330,13471000,23333700,33196400,74619700,7553410,27278800,47004200,66729600,74619700,446783000,675028000,0.0952,0.0651,-0.0057,-0.0057,0,0,427057000,655302000,0.1351,0.0924,-0.008,-0.008,1,0,419167000,647412000,0.1511,0.1034,-0.009,-0.009,1,1,1,A,3,27,27,30,27,29,29,27,30,30,7,4,5,7,9,9,15,12,15,15,17,14,15,14,9,11,12,14,11,14,17,11,14,21,5,6,6,5,6,6,1,2,3,22,23,25,22,22,23,22,25,25,1,84,26,26,84,84,84
LCIV GLOBAL BOND FUND487432019,487432019,LCIV GLOBAL BOND FUND,P,30/11/2020,GBP,GBP,0.74963,1,100,100,48743,ISIN,US9026531049,"UDR, Inc.",2019,31/12/2019,0.75505,12946.1,0.00772434,0.00549451,1152.19,869.963,60,Real Estate,6010,Real Estate,601010,Equity Real Estate Investment Trusts (REITs),60101060,Residential REITs,"Companies or Trusts engaged in the acquisition, development, ownership, leasing, management and operation of residential properties including multifamily homes, apartments, manufactured homes and student housing properties",UNITED STATES,14841.4,65887.8,35045.6,14841.4,74914.6,89756,Estimated data,17.05976989898396,75.73632009420297,40.28395874438795,17.05976989898396,86.11241311682572,103.17218413834264,2018,34240.8,52337.4,1046.86,60.160515197728216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2018,GEVA modelled,tCO2e/US$m inflation adjusted gross profits,2012,2025,Sub-Industry trend,403155,240034,140663,110616,92359.2,>5°C,48337.9,48337.9,48337.9,49543,40895.5,42567.5,60768.7,40343.2,43709.4,64461.8,42291.1,47693.1,69990.9,42306.2,49660.7,77166.9,39559.1,48334.5,79528,37553,47759.3,78063.6,37891.6,50160,76626.1,38233.2,52681.5,75215.1,38577.9,54745.1,73830.1,38925.8,56889.6,72470.6,39276.7,59118.1,71136.2,39630.8,61433.8,69826.3,39988.1,63840.3,1,380243,1483310,2586380,3689440,4130670,637625,2384150,4130670,5877190,13212600,1336230,4829280,8322330,11815400,13212600,194543000,654164000,0.041,0.0126,-0.0078,-0.0078,0,0,191050000,650671000,0.0582,0.0178,-0.0111,-0.0111,0,0,189652000,649274000,0.0651,0.0199,-0.0124,-0.0124,0,0,1,A,168,46,45,47,46,47,47,46,47,48,26,27,26,26,26,27,15,12,14,15,15,12,15,13,9,11,14,16,11,14,17,11,15,21,28,29,29,28,29,29,1,3,3,34,34,35,34,36,35,34,35,36,1,91,2,2,91,91,91
LCIV GLOBAL BOND FUND489142019,489142019,LCIV GLOBAL BOND FUND,P,30/11/2020,GBP,GBP,0.74963,1,100,100,48914,ISIN,CA7751092007,Rogers Communications Inc.,2019,31/12/2019,0.75505,29096.5,0.00343684,0.00549451,11356.1,8574.44,50,Communication Services,5010,Telecommunication Services,501020,Wireless Telecommunication Services,50102010,Wireless Telecommunication Services,Providers of primarily cellular or wireless telecommunication services.,CANADA,33300.1,122903,573968,33300.1,210538,243838,Exact Value from CDP,3.883654422405265,14.333654889363846,66.93946462857089,3.883654422405265,24.55413268593892,28.43778665277484,2018,632027,118995,11649.4,13.87788418106057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2018,GEVA,tCO2e/US$m inflation adjusted gross profits,2012,2025,Sub-Industry trend,1257470,978054,813767,764488,735527,>5°C,161120,161120,161120,184569,142578,148407,179125,121155,131264,170287,92956.2,104830,163924,89290.3,104812,155576,92262.6,112729,167579,86609.5,110149,171619,79189.3,104829,175757,72404.8,99766.5,179994,66201.6,93945.3,184333,60529.8,88463.7,188777,55344,83302,193328,50602.4,78441.5,197989,46267.1,73864.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,A,5,27,27,30,27,30,30,27,30,29,5,4,7,5,7,6,14,12,14,14,19,11,14,14,6,10,12,13,10,12,16,10,13,19,3,3,3,3,3,3,1,10,1,12,11,13,12,11,13,12,13,12,1,41,5,5,41,41,41
LCIV GLOBAL BOND FUND489452019,489452019,LCIV GLOBAL BOND FUND,P,30/11/2020,GBP,GBP,0.74963,1,100,100,48945,ISIN,CA0977512007,Bombardier Inc.,2019,31/12/2019,0.75505,9578.87,0.0104396,0.00549451,15757,11897.3,20,Industrials,2010,Capital Goods,201010,Aerospace & Defense,20101010,Aerospace & Defense,"Manufacturers of civil or military aerospace and defense equipment, parts or products. Includes defense electronics and space equipment.",CANADA,133681,118463,3257870,133751,1054640,1188390,Value derived from data provided in Environmental/CSR,11.236226242132492,9.95711367914543,273.83220441113207,11.242087592083271,88.64523376655677,99.88732135864004,2018,3695810,5263780,16236,442.43372167403396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2018,GEVA,tCO2e/US$m inflation adjusted gross profits,2012,2025,Sub-Industry trend,1527520,975275,648975,550992,493110,>5°C,311200,311200,311200,316159,283742,295342,320985,267707,290044,313657,188597,212687,286543,150986,177234,272199,155856,190429,280256,165981,211091,274863,153769,203556,269575,142455,196289,264388,131974,187282,259301,122265,178688,254312,113269,170489,249419,104935,162666,244620,97214.9,155202,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,A,7,30,30,31,30,30,30,30,30,31,9,10,9,9,10,10,16,14,14,16,13,11,16,13,9,11,13,14,11,13,16,11,14,20,6,7,7,6,6,7,1,2,5,12,11,12,12,12,12,12,12,12,1,33,10,10,33,33,33
